web-scraper-order,web-scraper-start-url,content
"1607355794-626","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","反对！！！！她一个贫困户出身的，当全职太太多危险知道吗？容错率太低，风险太大！其他人我不予置评！可以理解校长的担忧！"
"1607355794-829","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","她怎么样我不评论 我自己是绝对不会做全职太太的，想去实现自己的人生价值"
"1607355794-570","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","全职太太这个工作是最辛苦的！做不完的工作，宁愿上班"
"1607355794-466","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","请你改成为什么反对被全额自助女大学生做全职太太。"
"1607355794-305","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","q"
"1607355794-811","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","另外，太太一般都是冠夫姓，我姓陈，我老公姓曹，那就是曹太太，没有人会叫我陈太太。全职太太这种叫法都应该被淘汰了。家庭主妇还好一些"
"1607355794-722","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","如果当好了全职太太 也是一件了不起的事情 全职太太这个词已经不再简单了"
"1607355794-229","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","现在的全职太太不像以前了吧，也有收入的，还能照顾到老人孩子"
"1607355794-228","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","女生们，真的甘心这一辈子的美好事物都还没撞个满怀就当全职太太吗？"
"1607355794-191","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","她反对的不是大学生，而是她辛辛苦苦培养出的学生，是她央求家长让孩子去接受教育走出大山改变命运的女学生。要想回报校长  那就拿自己赚的钱去回报，做一个全职太太拿丈夫的钱去回报是替谁去感恩？受到了教育，思想还不提升，校长怎么能不失望不生气？"
"1607355794-830","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","全职太太，要男生月入5w+么，那可能等我头发光光了"
"1607355794-554","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","张校长花钱供出来的，觉得她浪费资源了这不是正常的吗，毕竟她接受的教育可能是另外一个女孩子没有得到的"
"1607355794-224","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","对深知环境有多恶劣的张老师来说，靠自己当然是最安全的。但人都有其局限性，任何事都有两面，张桂梅校长不是圣人，她的观点也有两面性。"
"1607355794-116","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","校长恰恰是认为当全职太太异常艰难，所以才反对，参加工作反而是一条更为轻松的路。换一个角度，有个全职妈妈你们慌不慌，每天坐在家里骂你扛不扛得住。妈妈去上班了你才有机会做大胆的事情"
"1607355794-127","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","看他老公对她怎么样吧，不过这个事很难说"
"1607355794-431","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","从投票能看出来正常人还是大多数"
"1607355794-362","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","为社会的发展出一份力固然是好，全职妈妈就有错了吗，教育好小朋友比任何一份在职工作都不轻松"
"1607355794-293","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","我参与了@都市时报 发起的【如何看待大学生做全职太太？】，我投给了“难以理解，做全职太太浪费资源”这个选项，你也快来表态吧~"
"1607355794-118","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","人家幸福就好 关你屁事 你看待什么"
"1607355794-402","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","你这问题设计的存在严重误导！我们都是支持张老师的，被你忽悠成反对了，那这调查还有什么意义？！"
"1607355794-449","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","个人选择而已 有时候或许都是不得已吧"
"1607355794-230","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","我自己是反对的，我不愿意做全职太太，那别人怎么选关我屁事，你爱做就做呗，有些评论道德绑架真的够了……"
"1607355794-577","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","可以理解，不关我事"
"1607355794-61","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","她作为资助人她就是有理由反对啊"
"1607355794-189","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","全职太太真的是悲剧的开始，亲手放弃自己在社会里的话语权，而且除了老公虚无缥缈的责任心以外没有任何保障。大家都去做全职太太靠男人养社会上就更没有女性的一席之地了。家里有小孩并不能成为劝说女性当家庭主妇的理由，孩子本该父母双方一起带。两个人都出去工作家里经济也更宽裕。"
"1607355794-174","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","做全职太太，抛开是否有社会价值不说，除非你是富二代，或者能保证一辈子你男人不抛弃你"
"1607355794-662","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","害！每个人的幸福都不同，有人喜欢当强人，有人就喜欢专注于家庭。都没啥不对呀～为啥搞得当了家庭主妇就很颓废一样我觉得无论做什么，只要是遵循自己的选择乐在其中就是自立呀。"
"1607355794-875","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","说句实话，除非她很有钱，除非她老公很有钱，对她又好，又忠诚。"
"1607355794-200","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","评论一边倒的骂全职太太，真的是集体无意识！搞清楚什么是真正的“”独立”再来评论，不然才叫做浪费你所受过的教育！"
"1607355794-372","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","个人认为  在当代社会，当全职太太并不理智，女性应该有自己的事业，有能够独当一面的能力。因为有一部分人会把自己妻子在家所做的当作理所当然，得不到尊重"
"1607355794-547","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","那么喜欢做全职太太还读什么书"
"1607355794-234","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","不少人都认为女人结婚生孩子可耻！结婚的女人或多或少都会有另外一半束缚浪费社会资源，女人只有把自己变强和男人一样发展自己的事业才是最好的选择"
"1607355794-102","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","新闻写的断章取义"
"1607355794-269","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","你也对得起你的ID，啥也不是"
"1607355794-140","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","大学生做全职太太！生活各种不易，孩子生出来没人带，难道不需要教养吗？"
"1607355794-587","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","白供了，还是和在大山里没啥区别啊，恶性循环了，在山里就是生育工具，不会独立吗。。。白瞎了，浪费名额"
"1607355794-235","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","家庭主妇是职业？谁给你工资了？交五险一金吗？算工龄吗？退休有养老金吗？可以辞职跳槽吗？离婚法庭只会认为你没有工作没有经济能力，把你的孩子判给男方。不要自我感动了，你的价值只有自己你自己这么认为，老公婆婆认吗？社会认吗？"
"1607355794-356","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","每个人都可以有自己的选择这无可厚非，但是张校长用自己的资源培养女生，是希望她们能够独立自主自强自立。排除张校长这个因素，我仍然希望当代女性能够凭一己之力闯出一片天地，不要依附于人，不要攀附男人而活，女性想要换取平等，首先应该自己站起来。"
"1607355794-260","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","她可以反对，你我没资格反对"
"1607355794-417","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","？？？新闻和评论都好迷啊！这位校长63岁，17种疾病缠身，也是工作辛苦啊！至于全职太太，那是个人选择。男人是不能养女人一辈子，工作也不见得能养女人一辈子。说实话，我见过的全职太太，都是有心思做好铺垫，看似不上班，其实自己都有资产做投资，离了男人和工作一样没问题。收入不见得比工作的少。"
"1607355794-757","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","躺着看"
"1607355794-594","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","家庭主妇？！婚都不想结！！！直男癌太多"
"1607355794-779","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","别人当不当的不是个人自由吗？不想当谁会强摁头？做全职太太损坏别人利益了吗？要是没有关你啥事。"
"1607355794-125","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","违背建校初衷，占着茅坑不拉屎，用了名额不珍惜，不骂你骂谁"
"1607355794-873","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","每家情况不同，一刀切真的不太好"
"1607355794-774","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","大部分女生都是这样，都想着不劳而获找个有钱的男人养着。然后在网上四处喷人说自己靠努力找的靠山有什么错。这类女生就是生育机器而已"
"1607355794-440","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","可以当全职丈夫吗"
"1607355794-601","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","开始只看标题有点气，但是一想觉得这话在理，话糙理不糙……多少人想有上学工作计会都没有，有的却不珍惜"
"1607355794-780","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","多少女性结婚 没人带孩子  不陪孩子说不配当父母 陪孩子没工作 有要求经济独立 ， 这个社会还是残忍，对女性不公平。 法律从来不明说"
"1607355794-608","https://m.weibo.cn/status/4564229174070145?display=0&retcode=6102","大学生和全职太太有什么本质性的冲突吗？个人选择罢了竟还有什么浪费资源的理论，怎么样才能说是没有浪费教育资源呢？"
